"fed_state","species_cleaned","species_naturadb","rl_cat","naturadb_common_name","naturadb_cat","naturadb_val"
"Rheinland-Pfalz","Montia fontana ssp. variabilis","montia-fontana","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Montia minor","montia-minor","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Myagrum perfoliatum","myagrum-perfoliatum","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Myosotis discolor","myosotis-discolor","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Myriophyllum alterniflorum","myriophyllum-alterniflorum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Najas flexilis","najas-flexilis","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Najas marina","najas-marina","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Najas marina ssp. marina","najas-marina","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Najas minor","najas-minor","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Narthecium ossifragum","narthecium-ossifragum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Neslia paniculata","neslia-paniculata","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Odontites lutea","odontites-lutea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Oenanthe fistulosa","oenanthe-fistulosa","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Oenanthe lachenalii","oenanthe-lachenalii","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Onosma arenaria","onosma-arenaria","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Onosma arenarium","onosma-arenarium","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophioglossum vulgatum","ophioglossum-vulgatum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys apifera","ophrys-apifera","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys fuciflora","ophrys-fuciflora","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys holosericea","ophrys-holosericea","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys insectifera","ophrys-insectifera","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys sphecodes","ophrys-sphecodes","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys sphegodes","ophrys-sphegodes","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ophrys sphegodes ssp. sphegodes","ophrys-sphegodes","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis coriophora","orchis-coriophora","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis mascula","orchis-mascula","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis militaris","orchis-militaris","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis morio","orchis-morio","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis palustris","orchis-palustris","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis purpurea","orchis-purpurea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orchis ustulata","orchis-ustulata","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche alba","orobanche-alba","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche amethystea","orobanche-amethystea","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche arenaria","orobanche-arenaria","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche caryophyllacea","orobanche-caryophyllacea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche elatior","orobanche-elatior","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche hederae","orobanche-hederae","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche lutea","orobanche-lutea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche minor","orobanche-minor","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche picridis","orobanche-picridis","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche purpurea","orobanche-purpurea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche ramosa","orobanche-ramosa","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche rapum-genistae","orobanche-rapum-genistae","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche reticulata","orobanche-reticulata","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orobanche teucrii","orobanche-teucrii","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Orthilia secunda","orthilia-secunda","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Oxycoccus palustris","oxycoccus-palustris","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Papaver hybridum","papaver-hybridum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Parnassia palustris","parnassia-palustris","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pedicularis palustris","pedicularis-palustris","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pedicularis sylvatica","pedicularis-sylvatica","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Phleum arenarium","phleum-arenarium","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Phleum paniculatum","phleum-paniculatum","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Phyteuma tenerum","phyteuma-tenerum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pilularia globulifera","pilularia-globulifera","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Plantago maritima","plantago-maritima","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pleurospermum austriacum","pleurospermum-austriacum","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Poa badensis","poa-badensis","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Poa remota","poa-remota","G","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Podospermum laciniatum","podospermum-laciniatum","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polycnemum arvense","polycnemum-arvense","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polycnemum majus","polycnemum-majus","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polycnemum verrucosum","polycnemum-verrucosum","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polygala amarella","polygala-amarella","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polygala calcarea","polygala-calcarea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polygala serpyllifolia","polygala-serpyllifolia","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Polystichum lonchitis","polystichum-lonchitis","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton acutifolius","potamogeton-acutifolius","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton alpinus","potamogeton-alpinus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton berchtoldii","potamogeton-berchtoldii","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton coloratus","potamogeton-coloratus","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton densus","potamogeton-densus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton friesii","potamogeton-friesii","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton gramineus","potamogeton-gramineus","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton obtusifolius","potamogeton-obtusifolius","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton panormitanus","potamogeton-panormitanus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton polygonifolius","potamogeton-polygonifolius","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton pusillus","potamogeton-pusillus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton trichoides","potamogeton-trichoides","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton x angustifolius","potamogeton-x-angustifolius","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potamogeton x zizii","potamogeton-x-zizii","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potentilla collina","potentilla-collina","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potentilla heptaphylla","potentilla-heptaphylla","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potentilla inclinata","potentilla-inclinata","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potentilla leucopolitana","potentilla-leucopolitana","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Potentilla rhenana","potentilla-rhenana","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Prunella laciniata","prunella-laciniata","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pseudognaphalium luteoalbum","pseudognaphalium-luteoalbum","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pseudolysimachion spicatum","pseudolysimachion-spicatum","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pseudorchis albida","pseudorchis-albida","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Puccinellia distans","puccinellia-distans","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pulicaria vulgaris","pulicaria-vulgaris","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pulsatilla vernalis","pulsatilla-vernalis","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pyrola chlorantha","pyrola-chlorantha","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pyrola media","pyrola-media","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pyrola rotundifolia","pyrola-rotundifolia","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pyrola secunda","pyrola-secunda","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Pyrola uniflora","pyrola-uniflora","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Quercus pubescens x petraea","quercus-pubescens-x-petraea","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Quercus x calvescens","quercus-x-calvescens","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Quercus x streimi","quercus-x-streimi","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Radiola linoides","radiola-linoides","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ranunculus circinatus","ranunculus-circinatus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ranunculus hederaceus","ranunculus-hederaceus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ranunculus sardous","ranunculus-sardous","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Ranunculus trichophyllus","ranunculus-trichophyllus","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rapistrum rugosum","rapistrum-rugosum","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rhynchospora alba","rhynchospora-alba","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rhynchospora fusca","rhynchospora-fusca","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rosa caesia","rosa-caesia","G","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rosa coriifolia","rosa-coriifolia","G","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rosa pseudoscabriuscula","rosa-pseudoscabriuscula","G","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Rosa trachyphylla","rosa-trachyphylla","G","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sagina apetala","sagina-apetala","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sagina apetala ssp. apetala","sagina-apetala","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sagina apetala ssp. erecta","sagina-apetala","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sagina ciliata","sagina-ciliata","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sagina micropetala","sagina-micropetala","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Salix myrsinifolia","salix-myrsinifolia","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Salvinia natans","salvinia-natans","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Samolus valerandi","samolus-valerandi","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Saxifraga decipiens ssp. sponhemica","saxifraga-decipiens","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Saxifraga rosea ssp. sponhemica","saxifraga-rosea","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Saxifraga sponhemica","saxifraga-sponhemica","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Scheuchzeria palustris","scheuchzeria-palustris","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Schoenoplectus supinus","schoenoplectus-supinus","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Schoenoplectus triqueter","schoenoplectus-triqueter","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Scirpoides holoschoenus","scirpoides-holoschoenus","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Scirpus radicans","scirpus-radicans","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sclerochloa dura","sclerochloa-dura","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Scorzonera laciniata","scorzonera-laciniata","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Scutellaria hastifolia","scutellaria-hastifolia","2","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sedum forsteranum","sedum-forsteranum","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sedum forsterianum","sedum-forsterianum","3","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sedum rubens","sedum-rubens","1","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Sedum villosum","sedum-villosum","0","not in naturadb","not in naturadb","not in naturadb"
"Rheinland-Pfalz","Senecio erraticus","senecio-erraticus","3","not in naturadb","not in naturadb","not in naturadb"
